,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_H19_s4,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s5,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H19_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s1,39,1,1,1.0,0.874,0.055
0,KRD-MOA-OC43-220310-3720-22-1_H20_s2,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s5,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H20_s6,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s3,41,1,1,1.0,1.572,0.028
0,KRD-MOA-OC43-220310-3720-22-1_H21_s4,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s5,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H21_s6,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H22_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H22_s2,53,1,1,1.0,2.795,0.033
0,KRD-MOA-OC43-220310-3720-22-1_H22_s3,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H22_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H22_s5,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_H22_s6,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I01_s1,8,3,16,5.33,3.134,0.059
0,KRD-MOA-OC43-220310-3720-22-1_I01_s2,10,7,70,10.0,3.569,0.08
0,KRD-MOA-OC43-220310-3720-22-1_I01_s3,10,4,44,11.0,3.26,0.055
0,KRD-MOA-OC43-220310-3720-22-1_I01_s4,17,13,54,4.15,3.313,0.052
0,KRD-MOA-OC43-220310-3720-22-1_I01_s5,8,8,43,5.38,2.637,0.048
0,KRD-MOA-OC43-220310-3720-22-1_I01_s6,17,7,40,5.71,2.337,0.046
0,KRD-MOA-OC43-220310-3720-22-1_I02_s1,9,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I02_s2,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I02_s3,14,1,1,1.0,1.223,0.031
0,KRD-MOA-OC43-220310-3720-22-1_I02_s4,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I02_s5,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I02_s6,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I03_s1,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I03_s2,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I03_s3,0,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I03_s4,4,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I03_s5,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I03_s6,2,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I04_s1,15,1,1,1.0,0.175,0.015
0,KRD-MOA-OC43-220310-3720-22-1_I04_s2,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I04_s3,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I04_s4,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I04_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I04_s6,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I05_s1,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I05_s2,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I05_s3,26,3,24,8.0,0.677,0.074
0,KRD-MOA-OC43-220310-3720-22-1_I05_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I05_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I05_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I06_s1,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I06_s2,27,1,2,2.0,1.834,0.1
0,KRD-MOA-OC43-220310-3720-22-1_I06_s3,46,1,1,1.0,0.175,0.027
0,KRD-MOA-OC43-220310-3720-22-1_I06_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I06_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I06_s6,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I07_s1,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I07_s2,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I07_s3,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I07_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I07_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I07_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I08_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I08_s2,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I08_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I08_s4,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I08_s5,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I08_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I09_s1,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I09_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I09_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I09_s4,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I09_s5,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I09_s6,37,2,5,2.5,0.489,0.03
0,KRD-MOA-OC43-220310-3720-22-1_I10_s1,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I10_s2,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I10_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I10_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I10_s5,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I10_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I11_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I11_s2,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I11_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I11_s4,16,1,3,3.0,0.466,0.043
0,KRD-MOA-OC43-220310-3720-22-1_I11_s5,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I11_s6,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I12_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I12_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I12_s3,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I12_s4,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I12_s5,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I12_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I13_s1,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I13_s2,22,1,1,1.0,0.874,0.029
0,KRD-MOA-OC43-220310-3720-22-1_I13_s3,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I13_s4,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I13_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I13_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I14_s1,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I14_s2,43,1,1,1.0,0.175,0.015
0,KRD-MOA-OC43-220310-3720-22-1_I14_s3,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I14_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I14_s5,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I14_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I15_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I15_s2,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I15_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I15_s4,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I15_s5,34,1,1,1.0,0.175,0.034
0,KRD-MOA-OC43-220310-3720-22-1_I15_s6,29,2,2,1.0,1.048,0.026
0,KRD-MOA-OC43-220310-3720-22-1_I16_s1,39,1,1,1.0,0.175,0.027
0,KRD-MOA-OC43-220310-3720-22-1_I16_s2,37,2,4,2.0,0.48,0.034
0,KRD-MOA-OC43-220310-3720-22-1_I16_s3,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I16_s4,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I16_s5,35,2,3,1.5,0.757,0.028
0,KRD-MOA-OC43-220310-3720-22-1_I16_s6,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I17_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I17_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I17_s3,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I17_s4,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I17_s5,64,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I17_s6,70,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I18_s1,49,1,1,1.0,0.349,0.025
0,KRD-MOA-OC43-220310-3720-22-1_I18_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I18_s3,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I18_s4,40,1,1,1.0,0.175,0.015
0,KRD-MOA-OC43-220310-3720-22-1_I18_s5,47,2,2,1.0,0.262,0.03
0,KRD-MOA-OC43-220310-3720-22-1_I18_s6,60,2,2,1.0,0.175,0.034
0,KRD-MOA-OC43-220310-3720-22-1_I19_s1,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I19_s2,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I19_s3,77,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I19_s4,66,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I19_s5,43,2,3,1.5,1.165,0.042
0,KRD-MOA-OC43-220310-3720-22-1_I19_s6,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I20_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I20_s2,67,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I20_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I20_s4,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I20_s5,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I20_s6,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I21_s1,59,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I21_s2,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I21_s3,72,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I21_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I21_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I21_s6,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I22_s1,74,1,1,1.0,0.349,0.033
0,KRD-MOA-OC43-220310-3720-22-1_I22_s2,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I22_s3,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I22_s4,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I22_s5,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_I22_s6,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J01_s1,24,4,15,3.75,2.679,0.056
0,KRD-MOA-OC43-220310-3720-22-1_J01_s2,12,8,39,4.88,3.731,0.072
0,KRD-MOA-OC43-220310-3720-22-1_J01_s3,24,8,29,3.62,2.054,0.036
0,KRD-MOA-OC43-220310-3720-22-1_J01_s4,14,9,45,5.0,2.884,0.057
0,KRD-MOA-OC43-220310-3720-22-1_J01_s5,5,4,15,3.75,2.539,0.07
0,KRD-MOA-OC43-220310-3720-22-1_J01_s6,16,7,58,8.29,2.479,0.057
0,KRD-MOA-OC43-220310-3720-22-1_J02_s1,36,1,1,1.0,0.699,0.018
0,KRD-MOA-OC43-220310-3720-22-1_J02_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J02_s3,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J02_s4,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J02_s5,30,1,1,1.0,2.271,0.041
0,KRD-MOA-OC43-220310-3720-22-1_J02_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J03_s1,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J03_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J03_s3,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J03_s4,36,3,4,1.33,0.699,0.033
0,KRD-MOA-OC43-220310-3720-22-1_J03_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J03_s6,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J04_s1,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J04_s2,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J04_s3,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J04_s4,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J04_s5,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J04_s6,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J05_s1,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J05_s2,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J05_s3,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J05_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J05_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J05_s6,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J06_s1,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J06_s2,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J06_s3,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J06_s4,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J06_s5,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J06_s6,56,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J07_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J07_s2,50,1,15,15.0,0.361,0.083
0,KRD-MOA-OC43-220310-3720-22-1_J07_s3,12,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J07_s4,27,1,1,1.0,1.922,0.037
0,KRD-MOA-OC43-220310-3720-22-1_J07_s5,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J07_s6,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J08_s1,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J08_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J08_s3,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J08_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J08_s5,54,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J08_s6,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J09_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J09_s2,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J09_s3,61,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J09_s4,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J09_s5,34,1,1,1.0,1.048,0.023
0,KRD-MOA-OC43-220310-3720-22-1_J09_s6,25,1,1,1.0,0.175,0.045
0,KRD-MOA-OC43-220310-3720-22-1_J10_s1,60,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J10_s2,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J10_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J10_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J10_s5,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J10_s6,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J11_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J11_s2,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J11_s3,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J11_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J11_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J11_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J12_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J12_s2,39,1,1,1.0,0.175,0.031
0,KRD-MOA-OC43-220310-3720-22-1_J12_s3,44,1,1,1.0,1.048,0.015
0,KRD-MOA-OC43-220310-3720-22-1_J12_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J12_s5,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J12_s6,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J13_s1,48,1,1,1.0,0.175,0.025
0,KRD-MOA-OC43-220310-3720-22-1_J13_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J13_s3,50,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J13_s4,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J13_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J13_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J14_s1,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J14_s2,40,2,3,1.5,0.99,0.022
0,KRD-MOA-OC43-220310-3720-22-1_J14_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J14_s4,54,1,1,1.0,1.048,0.025
0,KRD-MOA-OC43-220310-3720-22-1_J14_s5,35,1,1,1.0,1.048,0.031
0,KRD-MOA-OC43-220310-3720-22-1_J14_s6,66,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J15_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J15_s2,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J15_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J15_s4,48,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J15_s5,66,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J15_s6,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J16_s1,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J16_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J16_s3,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J16_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J16_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J16_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J17_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J17_s2,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J17_s3,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J17_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J17_s5,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J17_s6,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J18_s1,65,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J18_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J18_s3,63,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J18_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J18_s5,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J18_s6,50,1,14,14.0,0.424,0.092
0,KRD-MOA-OC43-220310-3720-22-1_J19_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J19_s2,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J19_s3,51,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J19_s4,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J19_s5,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J19_s6,40,2,3,1.5,0.233,0.03
0,KRD-MOA-OC43-220310-3720-22-1_J20_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J20_s2,31,1,1,1.0,1.223,0.016
0,KRD-MOA-OC43-220310-3720-22-1_J20_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J20_s4,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J20_s5,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J20_s6,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J21_s1,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J21_s2,39,1,2,2.0,2.533,0.046
0,KRD-MOA-OC43-220310-3720-22-1_J21_s3,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J21_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J21_s5,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J21_s6,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J22_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J22_s2,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J22_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J22_s4,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J22_s5,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_J22_s6,60,1,1,1.0,2.446,0.045
0,KRD-MOA-OC43-220310-3720-22-1_K01_s1,3,2,30,15.0,3.051,0.055
0,KRD-MOA-OC43-220310-3720-22-1_K01_s2,2,2,9,4.5,5.163,0.081
0,KRD-MOA-OC43-220310-3720-22-1_K01_s3,2,1,1,1.0,0.699,0.015
0,KRD-MOA-OC43-220310-3720-22-1_K01_s4,6,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K01_s5,9,1,20,20.0,3.564,0.072
0,KRD-MOA-OC43-220310-3720-22-1_K01_s6,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K02_s1,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K02_s2,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K02_s3,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K02_s4,1,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K02_s5,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K02_s6,3,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K03_s1,8,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K03_s2,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K03_s3,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K03_s4,14,1,1,1.0,0.349,0.031
0,KRD-MOA-OC43-220310-3720-22-1_K03_s5,7,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K03_s6,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K04_s1,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K04_s2,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K04_s3,19,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K04_s4,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K04_s5,16,1,3,3.0,1.689,0.042
0,KRD-MOA-OC43-220310-3720-22-1_K04_s6,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K05_s1,20,3,3,1.0,0.874,0.026
0,KRD-MOA-OC43-220310-3720-22-1_K05_s2,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K05_s3,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K05_s4,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K05_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K05_s6,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K06_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K06_s2,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K06_s3,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K06_s4,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K06_s5,49,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K06_s6,47,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K07_s1,5,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K07_s2,25,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K07_s3,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K07_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K07_s5,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K07_s6,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K08_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K08_s2,27,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K08_s3,45,3,4,1.33,0.874,0.033
0,KRD-MOA-OC43-220310-3720-22-1_K08_s4,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K08_s5,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K08_s6,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K09_s1,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K09_s2,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K09_s3,35,2,2,1.0,1.31,0.038
0,KRD-MOA-OC43-220310-3720-22-1_K09_s4,53,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K09_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K09_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K10_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_K10_s2,25,1,1,1.0,0.175,0.019
0,KRD-MOA-OC43-220310-3720-22-1_K10_s3,31,0,0,,,
